4375070104262003|02|2024|814
4375070104264223|02|2024|395
4375070104263571|02|2024|312
4375070104267572|02|2024|770
4375070104262326|02|2024|211
4375070104265386|02|2024|641
4375070104263852|02|2024|189
4375070104267788|02|2024|456
4375070104268273|02|2024|839
4375070104264652|02|2024|444
4375070104268174|02|2024|275
4375070104265766|02|2024|132
4375070104267671|02|2024|401
4375070104268760|02|2024|849
4375070104266483|02|2024|868
4375070104260163|02|2024|603
4375070104263571|02|2024|205
4375070104261484|02|2024|698
4375070104262144|02|2024|539
4375070104261740|02|2024|957
4375070104267325|02|2024|269
4375070104260858|02|2024|826
4375070104264116|02|2024|710
4375070104261633|02|2024|387
4375070104266376|02|2024|686
4375070104263878|02|2024|652
4375070104267663|02|2024|612
4375070104261344|02|2024|756
4375070104260031|02|2024|726
4375070104267853|02|2024|663
4375070104265220|02|2024|991
4375070104265642|02|2024|703
4375070104268778|02|2024|268
4375070104267564|02|2024|215
4375070104268802|02|2024|544
4375070104263613|02|2024|282
4375070104264777|02|2024|256
4375070104267606|02|2024|732
4375070104262680|02|2024|973
4375070104266012|02|2024|603
4375070104264488|02|2024|524
4375070104264082|02|2024|159
4375070104267804|02|2024|857
4375070104268034|02|2024|955
4375070104268331|02|2024|148
4375070104261880|02|2024|510
4375070104266103|02|2024|282
4375070104266723|02|2024|139
4375070104263878|02|2024|572
4375070104266558|02|2024|737
4375070104268026|02|2024|689
4375070104266673|02|2024|440
4375070104260106|02|2024|628
4375070104260114|02|2024|278
4375070104268018|02|2024|625
4375070104260452|02|2024|582
4375070104263647|02|2024|750
4375070104265253|02|2024|810
4375070104261088|02|2024|945
4375070104266145|02|2024|320
4375070104268885|02|2024|844
4375070104260882|02|2024|242
4375070104260676|02|2024|257
4375070104264801|02|2024|889
4375070104268448|02|2024|957
4375070104262557|02|2024|672
4375070104266814|02|2024|949
4375070104261443|02|2024|532
4375070104264462|02|2024|555
4375070104263274|02|2024|591
4375070104262276|02|2024|867
4375070104263241|02|2024|639
4375070104261062|02|2024|131
4375070104263860|02|2024|693
4375070104268513|02|2024|859
4375070104267473|02|2024|294
4375070104265022|02|2024|404
4375070104266582|02|2024|521
4375070104266400|02|2024|819
4375070104262540|02|2024|343
4375070104266467|02|2024|289
4375070104265170|02|2024|837
4375070104263076|02|2024|533
4375070104268141|02|2024|350
4375070104262383|02|2024|774
4375070104261054|02|2024|441
4375070104265527|02|2024|947
4375070104263886|02|2024|488
4375070104263035|02|2024|261
4375070104262557|02|2024|512
4375070104261880|02|2024|414
4375070104260437|02|2024|335
4375070104261526|02|2024|127
4375070104261237|02|2024|997
4375070104262466|02|2024|407
4375070104263043|02|2024|501
4375070104266681|02|2024|187
4375070104260411|02|2024|715
4375070104260460|02|2024|552
4375070104266848|02|2024|316
4375070104262482|02|2024|758
4375070104261013|02|2024|790
4375070104264777|02|2024|355
4375070104265014|02|2024|440
4375070104268364|02|2024|805
4375070104266046|02|2024|235
4375070104263464|02|2024|340
4375070104267382|02|2024|355
4375070104263837|02|2024|462
4375070104263506|02|2024|810
4375070104260551|02|2024|420
4375070104268661|02|2024|313
4375070104266335|02|2024|217
4375070104261633|02|2024|801
4375070104263167|02|2024|753
4375070104260056|02|2024|766
4375070104265477|02|2024|789
4375070104267481|02|2024|118
4375070104261054|02|2024|343
4375070104262037|02|2024|989
4375070104265550|02|2024|764
4375070104262318|02|2024|746
4375070104260825|02|2024|160
4375070104268836|02|2024|763
4375070104262813|02|2024|997
4375070104268745|02|2024|430
4375070104261336|02|2024|383
4375070104263282|02|2024|689
4375070104263738|02|2024|565
4375070104260213|02|2024|504
4375070104263225|02|2024|762
4375070104260668|02|2024|567
4375070104263043|02|2024|424
4375070104263027|02|2024|874
4375070104264736|02|2024|639
4375070104268356|02|2024|301
4375070104262847|02|2024|300
4375070104262201|02|2024|297
4375070104267408|02|2024|686
4375070104268638|02|2024|879
4375070104264454|02|2024|670
4375070104261013|02|2024|960
4375070104265774|02|2024|293
4375070104261070|02|2024|199
4375070104260825|02|2024|930
4375070104267663|02|2024|956
4375070104262318|02|2024|524
4375070104266475|02|2024|372
4375070104260718|02|2024|740
4375070104265170|02|2024|181
